S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,19991448,17213632:2002,16777343:53304,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,19991448,17213632:2002,16777343:53304,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,19991458,17213632:2002,16777343:53304,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,19991488,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,19991510,17213632:2002,16777343:53304,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,19991510,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,    3,    1,Unknown,472,19991510,17213632:2002,16777343:53304,65535,0,0,2,
data in bytes:
		11 7f 00 00 01 d2 07 c0 a8 06 01 38 d0


Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,19991542,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,19991542,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,19991572,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,    4,    2,ID_INTERNAL_PING,40,19991572,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,    5,    2,ID_CONNECTED_PONG,72,19991572,17213632:2002,16777343:53304,65535,0,0,-1,
data in bytes:
		53 00 00 00 00 00 00 00 0e 9c 02 00 00 00 00 00
		05 00 00 00 d0 16 00 00 38 d0 00 00 00 00 00 00
		00 33 3b 5a 00 fc 1c 05 08 fc 1c 05 08 c0 3d 64
		1e f0 f7 1b 00 ae 23 99 00 bc 3e


Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,19991596,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,    6,ID_CONNECTED_PONG,72,19991596,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,    6,Unknown,472,19991596,17213632:2002,16777343:53304,65535,-1,0,0,
Rcv,Nrm,    7,    4,Unknown,1384,19991627,17213632:2002,16777343:53304,65535,0,0,3,
Rcv,Nrm,    8,    4,Unknown,64,19991627,17213632:2002,16777343:53304,65535,0,0,4,
data in bytes:
		53 04 00 01 00 00 00 00 6a 00 61 00 6c 00 6c 00
		65 00 72 00 32 00 30 00 30 00 00 00 01 ff ff ff
		ff e0 93 fa 19 10 95 b0 01 70 47 5a 07 88 f7 1b
		00 70 47 5a 07 9c e9 fa 19 e0 93 fa 19 00 00 00
		00 90 1b 5d 1e b0 7e 36 00 f8 30 20 39 20 34 20
		65 20 37 20 30 20 31 20 61 20 63 20 33 20 62 20
		35 20 35 20 32 20 30 20 62 20 34 20 37 20 38 20
		39 20 35 20 62 20 33 20 31 20 38 20 35 20 37 20
		62 20 66 20 31 20 63 20 33 20 00 00 39 33 66 62
		33 33 62 36 34 35 33 63 61 64 35 65 32 62 65 35
		33 64 61 36 65 39 36 38 39 34 63 61 00


Snd,Nrm,4294967295,    8,Unknown,80,19991750,17213632:2002,16777343:53304,65535,-1,0,1,
data in bytes:
		53 04 00 02 00 00 00 00


Rcv,Nrm,    9,    5,ID_INTERNAL_PING,40,19996630,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   10,ID_CONNECTED_PONG,72,19996660,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   11,ID_INTERNAL_PING,40,19996752,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   10,    6,ID_CONNECTED_PONG,72,19996767,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   11,    7,ID_INTERNAL_PING,40,20001637,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   14,ID_CONNECTED_PONG,72,20001668,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   15,ID_INTERNAL_PING,40,20001760,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   12,    8,ID_CONNECTED_PONG,72,20001770,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   13,    9,ID_INTERNAL_PING,40,20006645,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   18,ID_CONNECTED_PONG,72,20006676,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   19,ID_INTERNAL_PING,40,20006767,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   14,   10,ID_CONNECTED_PONG,72,20006780,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   15,   11,ID_INTERNAL_PING,40,20011656,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   22,ID_CONNECTED_PONG,72,20011685,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   23,ID_INTERNAL_PING,40,20011776,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   16,   12,ID_CONNECTED_PONG,72,20011789,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   17,   13,ID_INTERNAL_PING,40,20016658,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   26,ID_CONNECTED_PONG,72,20016688,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   27,ID_INTERNAL_PING,40,20016780,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   18,   14,ID_CONNECTED_PONG,72,20016795,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   19,   15,ID_INTERNAL_PING,40,20021668,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   30,ID_CONNECTED_PONG,72,20021698,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   31,ID_INTERNAL_PING,40,20021799,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   20,   16,ID_CONNECTED_PONG,72,20021814,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   21,   17,ID_INTERNAL_PING,40,20026675,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   34,ID_CONNECTED_PONG,72,20026705,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   35,ID_INTERNAL_PING,40,20026827,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   22,   18,ID_CONNECTED_PONG,72,20026850,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   23,   19,ID_INTERNAL_PING,40,20031690,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   38,ID_CONNECTED_PONG,72,20031691,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   39,ID_INTERNAL_PING,40,20031847,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   24,   20,ID_CONNECTED_PONG,72,20031867,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   25,   21,ID_INTERNAL_PING,40,20036689,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   42,ID_CONNECTED_PONG,72,20036719,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   43,ID_INTERNAL_PING,40,20036852,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   26,   22,ID_CONNECTED_PONG,72,20036871,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   27,   23,ID_INTERNAL_PING,40,20041696,17213632:2002,16777343:53304,65535,0,0,-1,
