S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix
Rcv,Nrm,    7,    6,Unknown,1384,25331050,17213632:2003,16777343:54427,65535,0,0,3,
Snd,Nrm,4294967295,   10,Unknown,304,25331110,17213632:2003,16777343:54427,65535,-1,0,1,
Rcv,Nrm,    8,    7,ID_INTERNAL_PING,40,25336053,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   12,ID_CONNECTED_PONG,72,25336084,17213632:2003,16777343:54427,65535,-1,0,-1,
Snd,Nrm,4294967295,   13,ID_INTERNAL_PING,40,25336118,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,    9,    8,ID_CONNECTED_PONG,72,25336132,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   10,    9,ID_INTERNAL_PING,40,25341055,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   16,ID_CONNECTED_PONG,72,25341085,17213632:2003,16777343:54427,65535,-1,0,-1,
Snd,Nrm,4294967295,   17,ID_INTERNAL_PING,40,25341147,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   11,   10,ID_CONNECTED_PONG,72,25341162,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   12,   11,ID_INTERNAL_PING,40,25346057,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   20,ID_CONNECTED_PONG,72,25346088,17213632:2003,16777343:54427,65535,-1,0,-1,
Snd,Nrm,4294967295,   21,ID_INTERNAL_PING,40,25346151,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   13,   12,ID_CONNECTED_PONG,72,25346164,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   14,   13,ID_INTERNAL_PING,40,25351063,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   24,ID_CONNECTED_PONG,72,25351094,17213632:2003,16777343:54427,65535,-1,0,-1,
Snd,Nrm,4294967295,   25,ID_INTERNAL_PING,40,25351166,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   15,   14,ID_CONNECTED_PONG,72,25351179,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   16,   15,ID_INTERNAL_PING,40,25356067,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   28,ID_CONNECTED_PONG,72,25356096,17213632:2003,16777343:54427,65535,-1,0,-1,
Snd,Nrm,4294967295,   29,ID_INTERNAL_PING,40,25356167,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   17,   16,ID_CONNECTED_PONG,72,25356180,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   18,   17,ID_INTERNAL_PING,40,25361071,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   32,ID_CONNECTED_PONG,72,25361103,17213632:2003,16777343:54427,65535,-1,0,-1,
Snd,Nrm,4294967295,   33,ID_INTERNAL_PING,40,25361194,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   19,   18,ID_CONNECTED_PONG,72,25361209,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   20,   19,ID_INTERNAL_PING,40,25366075,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   36,ID_CONNECTED_PONG,72,25366106,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   21,   20,Unknown,128,25366183,17213632:2003,16777343:54427,65535,0,0,4,
Snd,Nrm,4294967295,   38,Unknown,11536,25366213,17213632:2003,16777343:54427,0,0,14,2,
Snd,Nrm,4294967295,   39,(SPLIT PACKET),11536,25366213,17213632:2003,16777343:54427,0,1,14,2,
Snd,Nrm,4294967295,   40,(SPLIT PACKET),11536,25366213,17213632:2003,16777343:54427,0,2,14,2,
Snd,Nrm,4294967295,   41,(SPLIT PACKET),11536,25366213,17213632:2003,16777343:54427,0,3,14,2,
Snd,Nrm,4294967295,   42,(SPLIT PACKET),11536,25366223,17213632:2003,16777343:54427,0,4,14,2,
Snd,Nrm,4294967295,   43,(SPLIT PACKET),11536,25366234,17213632:2003,16777343:54427,0,5,14,2,
Snd,Nrm,4294967295,   44,(SPLIT PACKET),11536,25366247,17213632:2003,16777343:54427,0,6,14,2,
Snd,Nrm,4294967295,   45,(SPLIT PACKET),11536,25366256,17213632:2003,16777343:54427,0,7,14,2,
Snd,Nrm,4294967295,   46,(SPLIT PACKET),11536,25366266,17213632:2003,16777343:54427,0,8,14,2,
Snd,Nrm,4294967295,   47,(SPLIT PACKET),11536,25366279,17213632:2003,16777343:54427,0,9,14,2,
Snd,Nrm,4294967295,   48,(SPLIT PACKET),11536,25366288,17213632:2003,16777343:54427,0,10,14,2,
Snd,Nrm,4294967295,   49,(SPLIT PACKET),11536,25366299,17213632:2003,16777343:54427,0,11,14,2,
Snd,Nrm,4294967295,   50,(SPLIT PACKET),11536,25366312,17213632:2003,16777343:54427,0,12,14,2,
Snd,Nrm,4294967295,   51,(SPLIT PACKET),5264,25366321,17213632:2003,16777343:54427,0,13,14,2,
Snd,Nrm,4294967295,   51,Unknown,72,25366321,17213632:2003,16777343:54427,65535,-1,0,3,
Snd,Nrm,4294967295,   51,ID_REPLICA_MANAGER_CONSTRUCTION,5248,25366321,17213632:2003,16777343:54427,65535,-1,0,4,
Snd,Nrm,4294967295,   51,Unknown,144,25366321,17213632:2003,16777343:54427,65535,-1,0,5,
Snd,Nrm,4294967295,   51,Unknown,184,25366321,17213632:2003,16777343:54427,65535,-1,0,6,
Snd,Nrm,4294967295,   51,Unknown,144,25366321,17213632:2003,16777343:54427,65535,-1,0,7,
Snd,Nrm,4294967295,   52,Unknown,312,25366332,17213632:2003,16777343:54427,65535,-1,0,8,
Rcv,Nrm,   22,   21,Unknown,216,25368011,17213632:2003,16777343:54427,65535,0,0,5,
Rcv,Nrm,   23,   21,Unknown,216,25368011,17213632:2003,16777343:54427,65535,0,0,6,
Rcv,Nrm,   24,   22,Unknown,216,25368059,17213632:2003,16777343:54427,65535,0,0,7,
Rcv,Nrm,   25,   23,Unknown,144,25368288,17213632:2003,16777343:54427,65535,0,0,8,
Rcv,Nrm,   26,   23,Unknown,144,25368288,17213632:2003,16777343:54427,65535,0,0,9,
Rcv,Nrm,   27,   23,Unknown,144,25368288,17213632:2003,16777343:54427,65535,0,0,10,
Rcv,Nrm,   28,   23,Unknown,144,25368288,17213632:2003,16777343:54427,65535,0,0,11,
Rcv,Nrm,   29,   23,Unknown,144,25368288,17213632:2003,16777343:54427,65535,0,0,12,
Rcv,Nrm,   30,   23,Unknown,144,25368288,17213632:2003,16777343:54427,65535,0,0,13,
Rcv,Nrm,   31,   24,Unknown,152,25368389,17213632:2003,16777343:54427,65535,0,0,14,
Rcv,Nrm,   32,   25,Unknown,208,25371243,17213632:2003,16777343:54427,65535,0,0,15,
Snd,Nrm,4294967295,   57,ID_INTERNAL_PING,40,25371243,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   33,   26,ID_CONNECTED_PONG,72,25371264,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   34,   26,Unknown,184,25371264,17213632:2003,16777343:54427,65535,0,0,16,
Rcv,Nrm,   35,   26,Unknown,96,25371264,17213632:2003,16777343:54427,65535,0,0,17,
Rcv,Nrm,   36,   26,Unknown,208,25371264,17213632:2003,16777343:54427,65535,0,0,18,
Rcv,Nrm,   37,   27,Unknown,144,25372793,17213632:2003,16777343:54427,65535,0,0,19,
Rcv,Nrm,   38,   28,Unknown,456,25373083,17213632:2003,16777343:54427,65535,0,0,20,
Snd,Nrm,4294967295,   61,ID_INTERNAL_PING,40,25376251,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   39,   29,ID_CONNECTED_PONG,72,25376265,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   40,   30,ID_INTERNAL_PING,40,25377804,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   64,ID_CONNECTED_PONG,72,25377834,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   41,   31,Unknown,456,25379151,17213632:2003,16777343:54427,65535,0,0,21,
Snd,Nrm,4294967295,   66,ID_INTERNAL_PING,40,25381258,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   42,   32,ID_CONNECTED_PONG,72,25381282,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   43,   33,ID_INTERNAL_PING,40,25382808,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   69,ID_CONNECTED_PONG,72,25382838,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   44,   34,Unknown,456,25384152,17213632:2003,16777343:54427,65535,0,0,22,
Snd,Nrm,4294967295,   71,ID_INTERNAL_PING,40,25386283,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   45,   35,ID_CONNECTED_PONG,72,25386294,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   46,   36,ID_INTERNAL_PING,40,25387817,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   74,ID_CONNECTED_PONG,72,25387847,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   47,   37,Unknown,456,25389163,17213632:2003,16777343:54427,65535,0,0,23,
Snd,Nrm,4294967295,   76,ID_INTERNAL_PING,40,25391302,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   48,   38,ID_CONNECTED_PONG,72,25391318,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   49,   39,ID_INTERNAL_PING,40,25392826,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   78,ID_CONNECTED_PONG,72,25392855,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   50,   40,Unknown,456,25394174,17213632:2003,16777343:54427,65535,0,0,0,
Snd,Nrm,4294967295,   79,ID_INTERNAL_PING,40,25396321,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   51,   41,ID_CONNECTED_PONG,72,25396333,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   52,   42,ID_INTERNAL_PING,40,25397828,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   81,ID_CONNECTED_PONG,72,25397858,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   53,   43,Unknown,456,25399203,17213632:2003,16777343:54427,65535,0,0,1,
Snd,Nrm,4294967295,   82,ID_INTERNAL_PING,40,25401352,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   54,   44,ID_CONNECTED_PONG,72,25401365,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   55,   45,ID_INTERNAL_PING,40,25402836,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   84,ID_CONNECTED_PONG,72,25402867,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   56,   46,Unknown,456,25404205,17213632:2003,16777343:54427,65535,0,0,2,
Snd,Nrm,4294967295,   85,ID_INTERNAL_PING,40,25406365,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   57,   47,ID_CONNECTED_PONG,72,25406379,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   58,   48,ID_INTERNAL_PING,40,25407839,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   87,ID_CONNECTED_PONG,72,25407869,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   59,   49,Unknown,456,25409209,17213632:2003,16777343:54427,65535,0,0,3,
Snd,Nrm,4294967295,   88,ID_INTERNAL_PING,40,25411386,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   60,   50,ID_CONNECTED_PONG,72,25411408,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   61,   51,ID_INTERNAL_PING,40,25412843,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   90,ID_CONNECTED_PONG,72,25412873,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   62,   52,Unknown,456,25414223,17213632:2003,16777343:54427,65535,0,0,4,
Snd,Nrm,4294967295,   91,ID_INTERNAL_PING,40,25416411,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   63,   53,ID_CONNECTED_PONG,72,25416431,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   64,   54,ID_INTERNAL_PING,40,25417841,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   93,ID_CONNECTED_PONG,72,25417872,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   65,   55,Unknown,456,25419231,17213632:2003,16777343:54427,65535,0,0,5,
Snd,Nrm,4294967295,   94,ID_INTERNAL_PING,40,25421425,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   66,   56,ID_CONNECTED_PONG,72,25421442,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   67,   57,ID_INTERNAL_PING,40,25422852,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   96,ID_CONNECTED_PONG,72,25422883,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   68,   58,Unknown,456,25424246,17213632:2003,16777343:54427,65535,0,0,6,
Snd,Nrm,4294967295,   97,ID_INTERNAL_PING,40,25426444,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   69,   59,ID_CONNECTED_PONG,72,25426464,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   70,   60,ID_INTERNAL_PING,40,25427861,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,   99,ID_CONNECTED_PONG,72,25427890,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   71,   61,Unknown,456,25429259,17213632:2003,16777343:54427,65535,0,0,7,
Snd,Nrm,4294967295,  100,ID_INTERNAL_PING,40,25431455,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   72,   62,ID_CONNECTED_PONG,72,25431468,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   73,   63,ID_INTERNAL_PING,40,25432863,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,  102,ID_CONNECTED_PONG,72,25432894,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   74,   64,Unknown,456,25434271,17213632:2003,16777343:54427,65535,0,0,8,
Snd,Nrm,4294967295,  103,ID_INTERNAL_PING,40,25436475,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   75,   65,ID_CONNECTED_PONG,72,25436495,17213632:2003,16777343:54427,65535,0,0,-1,
Rcv,Nrm,   76,   66,ID_INTERNAL_PING,40,25437874,17213632:2003,16777343:54427,65535,0,0,-1,
Snd,Nrm,4294967295,  105,ID_CONNECTED_PONG,72,25437904,17213632:2003,16777343:54427,65535,-1,0,-1,
Rcv,Nrm,   77,   67,Unknown,456,25439287,17213632:2003,16777343:54427,65535,0,0,9,
