S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix
Snd,Nrm,4294967295,   42,ID_INTERNAL_PING,40,15690634,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   26,   21,ID_CONNECTED_PONG,72,15690652,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   27,   22,ID_INTERNAL_PING,40,15695490,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   45,ID_CONNECTED_PONG,72,15695520,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   46,ID_INTERNAL_PING,40,15695654,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   28,   23,ID_CONNECTED_PONG,72,15695670,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   29,   24,ID_INTERNAL_PING,40,15700501,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   49,ID_CONNECTED_PONG,72,15700532,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   50,ID_INTERNAL_PING,40,15700660,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   30,   25,ID_CONNECTED_PONG,72,15700673,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   31,   26,ID_INTERNAL_PING,40,15705499,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   53,ID_CONNECTED_PONG,72,15705529,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   54,ID_INTERNAL_PING,40,15705666,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   32,   27,ID_CONNECTED_PONG,72,15705678,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   33,   28,ID_INTERNAL_PING,40,15710506,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   56,ID_CONNECTED_PONG,72,15710537,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   57,ID_INTERNAL_PING,40,15710694,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   34,   29,ID_CONNECTED_PONG,72,15710707,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   35,   30,ID_INTERNAL_PING,40,15715509,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   59,ID_CONNECTED_PONG,72,15715539,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   60,ID_INTERNAL_PING,40,15715723,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   36,   31,ID_CONNECTED_PONG,72,15715742,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   37,   32,ID_INTERNAL_PING,40,15720516,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   62,ID_CONNECTED_PONG,72,15720546,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   63,ID_INTERNAL_PING,40,15720728,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   38,   33,ID_CONNECTED_PONG,72,15720748,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   39,   34,ID_INTERNAL_PING,40,15725523,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   65,ID_CONNECTED_PONG,72,15725554,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   66,ID_INTERNAL_PING,40,15725743,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   40,   35,ID_CONNECTED_PONG,72,15725757,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   41,   36,ID_INTERNAL_PING,40,15730530,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   68,ID_CONNECTED_PONG,72,15730560,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   69,ID_INTERNAL_PING,40,15730773,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   42,   37,ID_CONNECTED_PONG,72,15730794,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   43,   38,ID_INTERNAL_PING,40,15735536,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   71,ID_CONNECTED_PONG,72,15735567,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   72,ID_INTERNAL_PING,40,15735782,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   44,   39,ID_CONNECTED_PONG,72,15735801,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   45,   40,ID_INTERNAL_PING,40,15740547,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   74,ID_CONNECTED_PONG,72,15740578,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   75,ID_INTERNAL_PING,40,15740792,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   46,   41,ID_CONNECTED_PONG,72,15740811,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   47,   42,ID_INTERNAL_PING,40,15745550,17213632:2002,16777343:52073,65535,0,0,-1,
Snd,Nrm,4294967295,   77,ID_CONNECTED_PONG,72,15745581,17213632:2002,16777343:52073,65535,-1,0,-1,
Snd,Nrm,4294967295,   78,ID_INTERNAL_PING,40,15745794,17213632:2002,16777343:52073,65535,-1,0,-1,
Rcv,Nrm,   48,   43,ID_CONNECTED_PONG,72,15745815,17213632:2002,16777343:52073,65535,0,0,-1,
Rcv,Nrm,   49,   44,Unknown,1088,15747646,17213632:2002,16777343:52073,65535,0,0,-1,
data in bytes:
		53 04 00 03 00 00 00 00 4a 00 6f 00 6e 00 30 00
		30 00 32 00 00 00 cb d0 00 13 77 6d 01 20 cc ab
		0b 44 53 0d 05 80 cb d0 00 10 cc ab 0b 00 00 00
		00 c0 ce d0 00 f3 2a ad 01 10 00 00 00 7f 00 00
		00 40 cc d0 00 40 cc d0 00 00 3f 00 00 00 45 00
		00 00 61 00 00 00 00 00 00 00 00 00 00 00 00 06
		00 00 00 09 00 00 00 06 00 00 00 02 00 00 00 10
		00 00 00 10 ac 4d 02 c4 d8 46 02 1f 00 00 00 01
		00 00 00 06 00 00 00 ae


Snd,Nrm,4294967295,   80,Unknown,72,15747741,17213632:2002,16777343:52073,65535,-1,0,2,
