S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix
		01 18 7a 60 07 9c 29 b4 1a e0 d3 b3 1a 00 00 00
		00 40 cf e5 1e b0 7e 12 00 28 30 20 39 20 34 20
		65 20 37 20 30 20 31 20 61 20 63 20 33 20 62 20
		35 20 35 20 32 20 30 20 62 20 34 20 37 20 38 20
		39 20 35 20 62 20 33 20 31 20 38 20 35 20 37 20
		62 20 66 20 31 20 63 20 33 20 00 00 39 33 66 62
		33 33 62 36 34 35 33 63 61 64 35 65 32 62 65 35
		33 64 61 36 65 39 36 38 39 34 63 61 00


data in bytes:
		53 04 00 02 00 00 00 00


Snd,Nrm,4294967295,    8,Unknown,3696,10836755,17213632:2002,16777343:52975,65535,-1,0,1,
Rcv,Nrm,    9,    4,ID_INTERNAL_PING,40,10841603,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   10,ID_CONNECTED_PONG,72,10841633,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   11,ID_INTERNAL_PING,40,10841756,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   10,    5,ID_CONNECTED_PONG,72,10841772,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   11,    6,ID_INTERNAL_PING,40,10846608,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   14,ID_CONNECTED_PONG,72,10846638,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   15,ID_INTERNAL_PING,40,10846764,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   12,    7,ID_CONNECTED_PONG,72,10846776,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   13,    8,ID_INTERNAL_PING,40,10851611,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   18,ID_CONNECTED_PONG,72,10851647,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   19,ID_INTERNAL_PING,40,10851789,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   14,    9,ID_CONNECTED_PONG,72,10851807,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   15,   10,ID_INTERNAL_PING,40,10856613,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   22,ID_CONNECTED_PONG,72,10856644,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   23,ID_INTERNAL_PING,40,10856797,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   16,   11,ID_CONNECTED_PONG,72,10856814,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   17,   12,ID_INTERNAL_PING,40,10861620,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   26,ID_CONNECTED_PONG,72,10861650,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   27,ID_INTERNAL_PING,40,10861819,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   18,   13,ID_CONNECTED_PONG,72,10861833,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   19,   14,ID_INTERNAL_PING,40,10866626,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   30,ID_CONNECTED_PONG,72,10866656,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   31,ID_INTERNAL_PING,40,10866820,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   20,   15,ID_CONNECTED_PONG,72,10866838,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   21,   16,ID_INTERNAL_PING,40,10871624,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   34,ID_CONNECTED_PONG,72,10871654,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   35,ID_INTERNAL_PING,40,10871843,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   22,   17,ID_CONNECTED_PONG,72,10871860,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   23,   18,ID_INTERNAL_PING,40,10876638,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   38,ID_CONNECTED_PONG,72,10876668,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   39,ID_INTERNAL_PING,40,10876860,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   24,   19,ID_CONNECTED_PONG,72,10876872,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   25,   20,ID_INTERNAL_PING,40,10881640,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   42,ID_CONNECTED_PONG,72,10881640,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   43,ID_INTERNAL_PING,40,10881889,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   26,   21,ID_CONNECTED_PONG,72,10881902,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   27,   22,ID_INTERNAL_PING,40,10886685,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   46,ID_CONNECTED_PONG,72,10886685,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   47,ID_INTERNAL_PING,40,10886896,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   28,   23,ID_CONNECTED_PONG,72,10886911,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   29,   24,ID_INTERNAL_PING,40,10891650,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   50,ID_CONNECTED_PONG,72,10891681,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   51,ID_INTERNAL_PING,40,10891911,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   30,   25,ID_CONNECTED_PONG,72,10891932,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   31,   26,ID_INTERNAL_PING,40,10896661,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   54,ID_CONNECTED_PONG,72,10896696,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   55,ID_INTERNAL_PING,40,10896913,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   32,   27,ID_CONNECTED_PONG,72,10896928,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   33,   28,ID_INTERNAL_PING,40,10901664,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   57,ID_CONNECTED_PONG,72,10901694,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   58,ID_INTERNAL_PING,40,10901940,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   34,   29,ID_CONNECTED_PONG,72,10901960,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   35,   30,Unknown,1088,10904706,17213632:2002,16777343:52975,65535,0,0,-1,
data in bytes:
		53 04 00 03 00 00 00 00 4a 00 6f 00 65 00 00 00
		54 fb 21 09 40 dc d0 9b 01 13 77 4d 00 60 5f dc
		0a 8c 55 70 04 c0 d0 9b 01 50 5f dc 0a 00 00 00
		00 00 d4 9b 01 f3 2a 8d 00 10 00 00 00 7f 00 00
		00 80 d1 9b 01 80 d1 9b 00 00 ec 00 00 00 36 00
		00 00 cd 00 00 00 00 00 00 00 00 00 00 00 00 05
		00 00 00 1d 00 00 00 0e 00 00 00 01 00 00 00 01
		00 00 00 10 ac 2d 01 c4 d8 26 01 20 00 00 00 14
		00 00 00 05 00 00 00 8e


Snd,Nrm,4294967295,   60,Unknown,72,10904802,17213632:2002,16777343:52975,65535,-1,0,2,
Snd,Nrm,4294967295,   61,Unknown,1888,10904936,17213632:2002,16777343:52975,65535,-1,0,3,
Rcv,Nrm,   36,   31,ID_INTERNAL_PING,40,10909712,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   63,ID_CONNECTED_PONG,72,10909743,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   64,ID_INTERNAL_PING,40,10909942,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   37,   32,ID_CONNECTED_PONG,72,10909959,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   38,   33,ID_INTERNAL_PING,40,10914721,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   66,ID_CONNECTED_PONG,72,10914753,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   67,ID_INTERNAL_PING,40,10914970,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   39,   34,ID_CONNECTED_PONG,72,10914988,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   40,   35,ID_INTERNAL_PING,40,10919730,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   69,ID_CONNECTED_PONG,72,10919763,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   70,ID_INTERNAL_PING,40,10919979,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   41,   36,ID_CONNECTED_PONG,72,10920004,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   42,   37,ID_INTERNAL_PING,40,10924736,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   72,ID_CONNECTED_PONG,72,10924737,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   73,ID_INTERNAL_PING,40,10924984,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   43,   38,ID_CONNECTED_PONG,72,10924998,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   44,   39,ID_INTERNAL_PING,40,10929735,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   75,ID_CONNECTED_PONG,72,10929765,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   76,ID_INTERNAL_PING,40,10930012,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   45,   40,ID_CONNECTED_PONG,72,10930028,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   46,   41,ID_INTERNAL_PING,40,10934744,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   78,ID_CONNECTED_PONG,72,10934775,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   79,ID_INTERNAL_PING,40,10935038,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   47,   42,ID_CONNECTED_PONG,72,10935058,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   48,   43,ID_INTERNAL_PING,40,10939749,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   81,ID_CONNECTED_PONG,72,10939779,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   82,ID_INTERNAL_PING,40,10940046,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   49,   44,ID_CONNECTED_PONG,72,10940068,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   50,   45,ID_INTERNAL_PING,40,10944752,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   84,ID_CONNECTED_PONG,72,10944782,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   85,ID_INTERNAL_PING,40,10945061,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   51,   46,ID_CONNECTED_PONG,72,10945080,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   52,   47,ID_INTERNAL_PING,40,10949758,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   87,ID_CONNECTED_PONG,72,10949790,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   88,ID_INTERNAL_PING,40,10950070,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   53,   48,ID_CONNECTED_PONG,72,10950091,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   54,   49,ID_INTERNAL_PING,40,10954762,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   90,ID_CONNECTED_PONG,72,10954793,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   91,ID_INTERNAL_PING,40,10955086,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   55,   50,ID_CONNECTED_PONG,72,10955100,17213632:2002,16777343:52975,65535,0,0,-1,
Rcv,Nrm,   56,   51,ID_INTERNAL_PING,40,10959763,17213632:2002,16777343:52975,65535,0,0,-1,
Snd,Nrm,4294967295,   93,ID_CONNECTED_PONG,72,10959794,17213632:2002,16777343:52975,65535,-1,0,-1,
Snd,Nrm,4294967295,   94,ID_INTERNAL_PING,40,10960126,17213632:2002,16777343:52975,65535,-1,0,-1,
Rcv,Nrm,   57,   52,ID_CONNECTED_PONG,72,10960147,17213632:2002,16777343:52975,65535,0,0,-1,
