S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,794937769,17213632:2002,16777343:60025,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,794937800,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,794937812,17213632:2002,16777343:60025,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,794937812,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,    3,    1,Unknown,472,794937812,17213632:2002,16777343:60025,65535,0,0,2,
data in bytes:
		11 7f 00 00 01 d2 07 c0 a8 06 01 79 ea


Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,794937842,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,794937842,17213632:2002,16777343:60025,65535,-1,0,-1,
data in bytes:
		53 00 00 00 00 00 00 00 0e 9c 02 00 00 00 00 00
		05 00 00 00 7c 21 00 00 79 ea 00 00 00 00 00 00
		00 33 3b 54 00 c4 66 84 08 c4 66 84 08 80 84 fd
		1e b0 f2 2c 00 ae 23 93 00 1c eb


Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,794937872,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,Unknown,472,794937872,17213632:2002,16777343:60025,65535,-1,0,0,
Rcv,Nrm,    4,    2,ID_INTERNAL_PING,40,794937876,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,    5,    2,ID_CONNECTED_PONG,72,794937876,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,794937899,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,    7,    3,Unknown,1384,794937899,17213632:2002,16777343:60025,65535,0,0,3,
Rcv,Nrm,    8,    3,Unknown,64,794937899,17213632:2002,16777343:60025,65535,0,0,4,
Snd,Nrm,4294967295,    6,ID_CONNECTED_PONG,72,794937899,17213632:2002,16777343:60025,65535,-1,0,-1,
data in bytes:
		53 04 00 01 00 00 00 00 6a 00 61 00 6c 00 6c 00
		65 00 72 00 32 00 30 00 30 00 00 00 04 ff ff ff
		ff e0 93 a6 1a 10 95 b5 01 10 00 43 08 48 f2 2c
		00 10 00 43 08 9c e9 a6 1a e0 93 a6 1a 00 00 00
		00 a0 25 af 0b b0 7e 30 00 10 30 20 39 20 34 20
		65 20 37 20 30 20 31 20 61 20 63 20 33 20 62 20
		35 20 35 20 32 20 30 20 62 20 34 20 37 20 38 20
		39 20 35 20 62 20 33 20 31 20 38 20 35 20 37 20
		62 20 66 20 31 20 63 20 33 20 00 00 39 33 66 62
		33 33 62 36 34 35 33 63 61 64 35 65 32 62 65 35
		33 64 61 36 65 39 36 38 39 34 63 61 00


Snd,Nrm,4294967295,    7,Unknown,1808,794937929,17213632:2002,16777343:60025,65535,-1,0,1,
data in bytes:
		53 04 00 02 00 00 00 00


Rcv,Nrm,    9,    4,ID_INTERNAL_PING,40,794942891,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,    9,ID_CONNECTED_PONG,72,794942921,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   10,ID_INTERNAL_PING,40,794942961,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   10,    5,ID_CONNECTED_PONG,72,794942979,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   11,    6,ID_INTERNAL_PING,40,794947896,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   13,ID_CONNECTED_PONG,72,794947925,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   14,ID_INTERNAL_PING,40,794947994,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   12,    7,ID_CONNECTED_PONG,72,794948012,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   13,    8,ID_INTERNAL_PING,40,794952897,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   17,ID_CONNECTED_PONG,72,794952928,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   18,ID_INTERNAL_PING,40,794953020,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   14,    9,ID_CONNECTED_PONG,72,794953036,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   15,   10,ID_INTERNAL_PING,40,794957901,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   21,ID_CONNECTED_PONG,72,794957932,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   22,ID_INTERNAL_PING,40,794958058,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   16,   11,ID_CONNECTED_PONG,72,794958074,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   17,   12,ID_INTERNAL_PING,40,794962909,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   25,ID_CONNECTED_PONG,72,794962939,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   26,ID_INTERNAL_PING,40,794963063,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   18,   13,ID_CONNECTED_PONG,72,794963078,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   19,   14,ID_INTERNAL_PING,40,794967918,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   29,ID_CONNECTED_PONG,72,794967947,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   30,ID_INTERNAL_PING,40,794968066,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   20,   15,ID_CONNECTED_PONG,72,794968087,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   21,   16,ID_INTERNAL_PING,40,794972923,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   33,ID_CONNECTED_PONG,72,794972953,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   34,ID_INTERNAL_PING,40,794973083,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   22,   17,ID_CONNECTED_PONG,72,794973105,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   23,   18,ID_INTERNAL_PING,40,794977928,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   37,ID_CONNECTED_PONG,72,794977959,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   38,ID_INTERNAL_PING,40,794978084,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   24,   19,ID_CONNECTED_PONG,72,794978097,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   25,   20,ID_INTERNAL_PING,40,794982935,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   41,ID_CONNECTED_PONG,72,794982966,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   42,ID_INTERNAL_PING,40,794983089,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   26,   21,ID_CONNECTED_PONG,72,794983110,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   27,   22,ID_INTERNAL_PING,40,794987942,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   45,ID_CONNECTED_PONG,72,794987973,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   46,ID_INTERNAL_PING,40,794988091,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   28,   23,ID_CONNECTED_PONG,72,794988115,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   29,   24,ID_INTERNAL_PING,40,794992947,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   49,ID_CONNECTED_PONG,72,794992978,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   50,ID_INTERNAL_PING,40,794993117,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   30,   25,ID_CONNECTED_PONG,72,794993134,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   31,   26,ID_INTERNAL_PING,40,794997949,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   53,ID_CONNECTED_PONG,72,794997986,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   54,ID_INTERNAL_PING,40,794998157,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   32,   27,ID_CONNECTED_PONG,72,794998176,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   33,   28,ID_INTERNAL_PING,40,795002958,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   56,ID_CONNECTED_PONG,72,795002988,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   57,ID_INTERNAL_PING,40,795003179,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   34,   29,ID_CONNECTED_PONG,72,795003198,17213632:2002,16777343:60025,65535,0,0,-1,
Rcv,Nrm,   35,   30,ID_INTERNAL_PING,40,795007963,17213632:2002,16777343:60025,65535,0,0,-1,
Snd,Nrm,4294967295,   59,ID_CONNECTED_PONG,72,795007996,17213632:2002,16777343:60025,65535,-1,0,-1,
Snd,Nrm,4294967295,   60,ID_INTERNAL_PING,40,795008200,17213632:2002,16777343:60025,65535,-1,0,-1,
Rcv,Nrm,   36,   31,ID_CONNECTED_PONG,72,795008217,17213632:2002,16777343:60025,65535,0,0,-1,
