S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix
Snd,Nrm,4294967295,   33,ID_CONNECTED_PONG,72,451089820,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   34,ID_INTERNAL_PING,40,451089917,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   20,   17,ID_CONNECTED_PONG,72,451089929,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   21,   18,ID_INTERNAL_PING,40,451094799,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   37,ID_CONNECTED_PONG,72,451094829,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   38,ID_INTERNAL_PING,40,451094922,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   22,   19,ID_CONNECTED_PONG,72,451094936,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   23,   20,ID_INTERNAL_PING,40,451099807,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   41,ID_CONNECTED_PONG,72,451099837,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   42,ID_INTERNAL_PING,40,451099931,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   24,   21,ID_CONNECTED_PONG,72,451099944,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   25,   22,ID_INTERNAL_PING,40,451104818,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   45,ID_CONNECTED_PONG,72,451104848,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   46,ID_INTERNAL_PING,40,451104942,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   26,   23,ID_CONNECTED_PONG,72,451104955,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   27,   24,ID_INTERNAL_PING,40,451109824,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   49,ID_CONNECTED_PONG,72,451109854,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   50,ID_INTERNAL_PING,40,451109946,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   28,   25,ID_CONNECTED_PONG,72,451109959,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   29,   26,ID_INTERNAL_PING,40,451114826,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   53,ID_CONNECTED_PONG,72,451114857,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   54,ID_INTERNAL_PING,40,451114951,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   30,   27,ID_CONNECTED_PONG,72,451114969,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   31,   28,ID_INTERNAL_PING,40,451119834,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   56,ID_CONNECTED_PONG,72,451119865,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   57,ID_INTERNAL_PING,40,451119957,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   32,   29,ID_CONNECTED_PONG,72,451119971,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   33,   30,ID_INTERNAL_PING,40,451124844,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   59,ID_CONNECTED_PONG,72,451124875,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   60,ID_INTERNAL_PING,40,451124966,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   34,   31,ID_CONNECTED_PONG,72,451124980,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   35,   32,ID_INTERNAL_PING,40,451129850,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   62,ID_CONNECTED_PONG,72,451129881,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   63,ID_INTERNAL_PING,40,451129973,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   36,   33,ID_CONNECTED_PONG,72,451129991,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   37,   34,ID_INTERNAL_PING,40,451134854,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   65,ID_CONNECTED_PONG,72,451134885,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   66,ID_INTERNAL_PING,40,451134977,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   38,   35,ID_CONNECTED_PONG,72,451134992,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   39,   36,ID_INTERNAL_PING,40,451139856,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   68,ID_CONNECTED_PONG,72,451139890,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   69,ID_INTERNAL_PING,40,451139981,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   40,   37,ID_CONNECTED_PONG,72,451140003,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   41,   38,ID_INTERNAL_PING,40,451144862,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   71,ID_CONNECTED_PONG,72,451144892,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   72,ID_INTERNAL_PING,40,451144983,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   42,   39,ID_CONNECTED_PONG,72,451144999,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   43,   40,ID_INTERNAL_PING,40,451149867,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   74,ID_CONNECTED_PONG,72,451149897,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   75,ID_INTERNAL_PING,40,451149988,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   44,   41,ID_CONNECTED_PONG,72,451150004,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   45,   42,ID_INTERNAL_PING,40,451154873,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   77,ID_CONNECTED_PONG,72,451154904,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   78,ID_INTERNAL_PING,40,451154996,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   46,   43,ID_CONNECTED_PONG,72,451155011,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   47,   44,ID_INTERNAL_PING,40,451159878,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   80,ID_CONNECTED_PONG,72,451159908,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   81,ID_INTERNAL_PING,40,451159999,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   48,   45,ID_CONNECTED_PONG,72,451160016,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   49,   46,ID_INTERNAL_PING,40,451164881,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   83,ID_CONNECTED_PONG,72,451164914,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   84,ID_INTERNAL_PING,40,451165005,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   50,   47,ID_CONNECTED_PONG,72,451165021,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   51,   48,ID_INTERNAL_PING,40,451169886,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   86,ID_CONNECTED_PONG,72,451169916,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   87,ID_INTERNAL_PING,40,451170026,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   52,   49,ID_CONNECTED_PONG,72,451170066,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   53,   50,ID_INTERNAL_PING,40,451174897,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   89,ID_CONNECTED_PONG,72,451174927,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   90,ID_INTERNAL_PING,40,451175050,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   54,   51,ID_CONNECTED_PONG,72,451175067,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   55,   52,ID_INTERNAL_PING,40,451179906,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   92,ID_CONNECTED_PONG,72,451179936,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   93,ID_INTERNAL_PING,40,451180088,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   56,   53,ID_CONNECTED_PONG,72,451180100,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   57,   54,ID_INTERNAL_PING,40,451184936,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   95,ID_CONNECTED_PONG,72,451184939,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   96,ID_INTERNAL_PING,40,451185123,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   58,   55,ID_CONNECTED_PONG,72,451185141,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   59,   56,ID_INTERNAL_PING,40,451189922,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,   98,ID_CONNECTED_PONG,72,451189952,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,   99,ID_INTERNAL_PING,40,451190134,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   60,   57,ID_CONNECTED_PONG,72,451190153,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   61,   58,ID_INTERNAL_PING,40,451194928,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  101,ID_CONNECTED_PONG,72,451194957,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  102,ID_INTERNAL_PING,40,451195162,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   62,   59,ID_CONNECTED_PONG,72,451195182,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   63,   60,ID_INTERNAL_PING,40,451199938,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  104,ID_CONNECTED_PONG,72,451199968,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  105,ID_INTERNAL_PING,40,451200181,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   64,   61,ID_CONNECTED_PONG,72,451200204,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   65,   62,ID_INTERNAL_PING,40,451204946,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  107,ID_CONNECTED_PONG,72,451204977,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  108,ID_INTERNAL_PING,40,451205193,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   66,   63,ID_CONNECTED_PONG,72,451205209,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   67,   64,ID_INTERNAL_PING,40,451209950,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  110,ID_CONNECTED_PONG,72,451209979,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  111,ID_INTERNAL_PING,40,451210203,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   68,   65,ID_CONNECTED_PONG,72,451210218,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   69,   66,ID_INTERNAL_PING,40,451214951,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  113,ID_CONNECTED_PONG,72,451214981,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  114,ID_INTERNAL_PING,40,451215237,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   70,   67,ID_CONNECTED_PONG,72,451215259,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   71,   68,ID_INTERNAL_PING,40,451219952,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  116,ID_CONNECTED_PONG,72,451219983,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  117,ID_INTERNAL_PING,40,451220274,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   72,   69,ID_CONNECTED_PONG,72,451220295,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   73,   70,ID_INTERNAL_PING,40,451224957,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  119,ID_CONNECTED_PONG,72,451224988,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  120,ID_INTERNAL_PING,40,451225296,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   74,   71,ID_CONNECTED_PONG,72,451225316,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   75,   72,ID_INTERNAL_PING,40,451229965,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  122,ID_CONNECTED_PONG,72,451229965,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  123,ID_INTERNAL_PING,40,451230320,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   76,   73,ID_CONNECTED_PONG,72,451230338,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   77,   74,ID_INTERNAL_PING,40,451234975,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  125,ID_CONNECTED_PONG,72,451235005,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  126,ID_INTERNAL_PING,40,451235340,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   78,   75,ID_CONNECTED_PONG,72,451235352,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   79,   76,ID_INTERNAL_PING,40,451239981,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  128,ID_CONNECTED_PONG,72,451240011,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  129,ID_INTERNAL_PING,40,451240352,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   80,   77,ID_CONNECTED_PONG,72,451240373,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   81,   78,ID_INTERNAL_PING,40,451244994,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  131,ID_CONNECTED_PONG,72,451245029,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  132,ID_INTERNAL_PING,40,451245368,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   82,   79,ID_CONNECTED_PONG,72,451245384,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   83,   80,ID_INTERNAL_PING,40,451250001,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  134,ID_CONNECTED_PONG,72,451250032,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  135,ID_INTERNAL_PING,40,451250383,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   84,   81,ID_CONNECTED_PONG,72,451250397,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   85,   82,ID_INTERNAL_PING,40,451255003,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  137,ID_CONNECTED_PONG,72,451255034,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  138,ID_INTERNAL_PING,40,451255405,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   86,   83,ID_CONNECTED_PONG,72,451255423,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   87,   84,ID_INTERNAL_PING,40,451260012,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  140,ID_CONNECTED_PONG,72,451260042,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  141,ID_INTERNAL_PING,40,451260423,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   88,   85,ID_CONNECTED_PONG,72,451260447,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   89,   86,ID_INTERNAL_PING,40,451265129,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   89,   87,ID_INTERNAL_PING,40,451265168,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  143,ID_CONNECTED_PONG,72,451265168,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  144,ID_INTERNAL_PING,40,451265501,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   90,   88,ID_CONNECTED_PONG,72,451265515,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   91,   89,ID_INTERNAL_PING,40,451270052,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  146,ID_CONNECTED_PONG,72,451270052,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  147,ID_INTERNAL_PING,40,451270502,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   92,   90,ID_CONNECTED_PONG,72,451270516,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   93,   91,ID_INTERNAL_PING,40,451275022,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  149,ID_CONNECTED_PONG,72,451275052,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  150,ID_INTERNAL_PING,40,451275549,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   94,   92,ID_CONNECTED_PONG,72,451275564,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   95,   93,ID_INTERNAL_PING,40,451280030,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  152,ID_CONNECTED_PONG,72,451280061,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  153,ID_INTERNAL_PING,40,451280559,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   96,   94,ID_CONNECTED_PONG,72,451280575,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   97,   95,ID_INTERNAL_PING,40,451285041,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  155,ID_CONNECTED_PONG,72,451285071,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  156,ID_INTERNAL_PING,40,451285587,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,   98,   96,ID_CONNECTED_PONG,72,451285601,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,   99,   97,ID_INTERNAL_PING,40,451290042,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  158,ID_CONNECTED_PONG,72,451290072,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  159,ID_INTERNAL_PING,40,451290599,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,  100,   98,ID_CONNECTED_PONG,72,451290614,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,  101,   99,ID_INTERNAL_PING,40,451295052,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  161,ID_CONNECTED_PONG,72,451295083,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  162,ID_INTERNAL_PING,40,451295609,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,  102,  100,ID_CONNECTED_PONG,72,451295627,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,  103,  101,ID_INTERNAL_PING,40,451300058,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  164,ID_CONNECTED_PONG,72,451300088,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  165,ID_INTERNAL_PING,40,451300640,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,  104,  102,ID_CONNECTED_PONG,72,451300654,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,  105,  103,ID_INTERNAL_PING,40,451305067,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  167,ID_CONNECTED_PONG,72,451305100,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  168,ID_INTERNAL_PING,40,451305667,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,  106,  104,ID_CONNECTED_PONG,72,451305692,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,  107,  105,ID_INTERNAL_PING,40,451310073,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  170,ID_CONNECTED_PONG,72,451310104,17213632:1001,16777343:61671,65535,-1,0,-1,
Snd,Nrm,4294967295,  171,ID_INTERNAL_PING,40,451310673,17213632:1001,16777343:61671,65535,-1,0,-1,
Rcv,Nrm,  108,  106,ID_CONNECTED_PONG,72,451310688,17213632:1001,16777343:61671,65535,0,0,-1,
Rcv,Nrm,  109,  107,ID_INTERNAL_PING,40,451315081,17213632:1001,16777343:61671,65535,0,0,-1,
Snd,Nrm,4294967295,  173,ID_CONNECTED_PONG,72,451315111,17213632:1001,16777343:61671,65535,-1,0,-1,
