S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,10309692,17213632:2003,16777343:51862,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,10309692,17213632:2003,16777343:51862,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,10309702,17213632:2003,16777343:51862,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,10309733,17213632:2003,16777343:51862,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,10309746,17213632:2003,16777343:51862,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,10309746,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,    3,    2,ID_INTERNAL_PING,40,10309766,17213632:2003,16777343:51862,65535,0,0,-1,
Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,10309766,17213632:2003,16777343:51862,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,10309766,17213632:2003,16777343:51862,65535,-1,0,-1,
Rcv,Nrm,    4,    3,Unknown,472,10309776,17213632:2003,16777343:51862,65535,0,0,2,
Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,10309776,17213632:2003,16777343:51862,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,ID_CONNECTED_PONG,72,10309776,17213632:2003,16777343:51862,65535,-1,0,-1,
Snd,Nrm,4294967295,    5,Unknown,472,10309807,17213632:2003,16777343:51862,65535,-1,0,0,
Rcv,Nrm,    5,    4,ID_CONNECTED_PONG,72,10309829,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,    6,    4,ID_CONNECTED_PONG,72,10309829,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,    7,    4,Unknown,1384,10309829,17213632:2003,16777343:51862,65535,0,0,3,
Snd,Nrm,4294967295,    7,Unknown,304,10309861,17213632:2003,16777343:51862,65535,-1,0,1,
Rcv,Nrm,    8,    5,ID_INTERNAL_PING,40,10314824,17213632:2003,16777343:51862,65535,0,0,-1,
Snd,Nrm,4294967295,    9,ID_CONNECTED_PONG,72,10314854,17213632:2003,16777343:51862,65535,-1,0,-1,
Snd,Nrm,4294967295,   10,ID_INTERNAL_PING,40,10314886,17213632:2003,16777343:51862,65535,-1,0,-1,
Rcv,Nrm,    9,    6,ID_CONNECTED_PONG,72,10314898,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,   10,    7,Unknown,128,10318627,17213632:2003,16777343:51862,65535,0,0,4,
Snd,Nrm,4294967295,   13,Unknown,11536,10318819,17213632:2003,16777343:51862,0,0,14,2,
Snd,Nrm,4294967295,   14,(SPLIT PACKET),11536,10318819,17213632:2003,16777343:51862,0,1,14,2,
Snd,Nrm,4294967295,   15,(SPLIT PACKET),11536,10318819,17213632:2003,16777343:51862,0,2,14,2,
Snd,Nrm,4294967295,   16,(SPLIT PACKET),11536,10318819,17213632:2003,16777343:51862,0,3,14,2,
Snd,Nrm,4294967295,   17,(SPLIT PACKET),11536,10318828,17213632:2003,16777343:51862,0,4,14,2,
Snd,Nrm,4294967295,   18,(SPLIT PACKET),11536,10318838,17213632:2003,16777343:51862,0,5,14,2,
Snd,Nrm,4294967295,   19,(SPLIT PACKET),11536,10318849,17213632:2003,16777343:51862,0,6,14,2,
Snd,Nrm,4294967295,   20,(SPLIT PACKET),11536,10318860,17213632:2003,16777343:51862,0,7,14,2,
Snd,Nrm,4294967295,   21,(SPLIT PACKET),11536,10318870,17213632:2003,16777343:51862,0,8,14,2,
Snd,Nrm,4294967295,   22,(SPLIT PACKET),11536,10318881,17213632:2003,16777343:51862,0,9,14,2,
Snd,Nrm,4294967295,   23,(SPLIT PACKET),11536,10318881,17213632:2003,16777343:51862,0,10,14,2,
Snd,Nrm,4294967295,   24,(SPLIT PACKET),11536,10318894,17213632:2003,16777343:51862,0,11,14,2,
Snd,Nrm,4294967295,   25,(SPLIT PACKET),11536,10318909,17213632:2003,16777343:51862,0,12,14,2,
Snd,Nrm,4294967295,   26,(SPLIT PACKET),5264,10318909,17213632:2003,16777343:51862,0,13,14,2,
Snd,Nrm,4294967295,   26,Unknown,72,10318909,17213632:2003,16777343:51862,65535,-1,0,3,
Snd,Nrm,4294967295,   27,ID_REPLICA_MANAGER_CONSTRUCTION,5248,10319086,17213632:2003,16777343:51862,65535,-1,0,4,
Snd,Nrm,4294967295,   27,Unknown,144,10319086,17213632:2003,16777343:51862,65535,-1,0,5,
Snd,Nrm,4294967295,   27,Unknown,184,10319086,17213632:2003,16777343:51862,65535,-1,0,6,
Snd,Nrm,4294967295,   27,Unknown,144,10319086,17213632:2003,16777343:51862,65535,-1,0,7,
Snd,Nrm,4294967295,   28,Unknown,312,10319157,17213632:2003,16777343:51862,65535,-1,0,8,
Rcv,Nrm,   11,    8,Unknown,216,10321686,17213632:2003,16777343:51862,65535,0,0,5,
Rcv,Nrm,   12,    8,Unknown,216,10321686,17213632:2003,16777343:51862,65535,0,0,6,
Rcv,Nrm,   13,    9,Unknown,216,10321933,17213632:2003,16777343:51862,65535,0,0,7,
Rcv,Nrm,   14,   10,Unknown,144,10322145,17213632:2003,16777343:51862,65535,0,0,8,
Rcv,Nrm,   15,   10,Unknown,144,10322145,17213632:2003,16777343:51862,65535,0,0,9,
Rcv,Nrm,   16,   10,Unknown,144,10322145,17213632:2003,16777343:51862,65535,0,0,10,
Rcv,Nrm,   17,   10,Unknown,144,10322145,17213632:2003,16777343:51862,65535,0,0,11,
Rcv,Nrm,   18,   10,Unknown,144,10322145,17213632:2003,16777343:51862,65535,0,0,12,
Rcv,Nrm,   19,   10,Unknown,144,10322145,17213632:2003,16777343:51862,65535,0,0,13,
Rcv,Nrm,   20,   10,Unknown,152,10322145,17213632:2003,16777343:51862,65535,0,0,14,
Rcv,Nrm,   21,   11,Unknown,208,10322881,17213632:2003,16777343:51862,65535,0,0,15,
Snd,Nrm,4294967295,   33,ID_INTERNAL_PING,40,10324169,17213632:2003,16777343:51862,65535,-1,0,-1,
Rcv,Nrm,   22,   12,ID_CONNECTED_PONG,72,10324181,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,   23,   13,ID_INTERNAL_PING,40,10327889,17213632:2003,16777343:51862,65535,0,0,-1,
Snd,Nrm,4294967295,   36,ID_CONNECTED_PONG,72,10327920,17213632:2003,16777343:51862,65535,-1,0,-1,
Snd,Nrm,4294967295,   37,ID_INTERNAL_PING,40,10329185,17213632:2003,16777343:51862,65535,-1,0,-1,
Rcv,Nrm,   24,   14,ID_CONNECTED_PONG,72,10329203,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,   25,   15,ID_INTERNAL_PING,40,10332897,17213632:2003,16777343:51862,65535,0,0,-1,
Snd,Nrm,4294967295,   40,ID_CONNECTED_PONG,72,10332927,17213632:2003,16777343:51862,65535,-1,0,-1,
Snd,Nrm,4294967295,   41,ID_INTERNAL_PING,40,10334191,17213632:2003,16777343:51862,65535,-1,0,-1,
Rcv,Nrm,   26,   16,ID_CONNECTED_PONG,72,10334208,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,   27,   17,Unknown,208,10337023,17213632:2003,16777343:51862,65535,0,0,16,
Rcv,Nrm,   28,   18,Unknown,184,10337615,17213632:2003,16777343:51862,65535,0,0,17,
Snd,Nrm,4294967295,   45,ID_INTERNAL_PING,40,10339198,17213632:2003,16777343:51862,65535,-1,0,-1,
Rcv,Nrm,   29,   19,ID_CONNECTED_PONG,72,10339209,17213632:2003,16777343:51862,65535,0,0,-1,
Rcv,Nrm,   30,   20,Unknown,456,10339591,17213632:2003,16777343:51862,65535,0,0,18,
Rcv,Nrm,   31,   21,ID_DISCONNECTION_NOTIFICATION,8,10342352,17213632:2003,16777343:51862,65535,0,0,19,
