S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix
Snd,Nrm,4294967295,   73,ID_INTERNAL_PING,40,17921305,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   44,   40,ID_CONNECTED_PONG,72,17921316,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   45,   41,ID_INTERNAL_PING,40,17926051,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   75,ID_CONNECTED_PONG,72,17926080,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   76,ID_INTERNAL_PING,40,17926320,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   46,   42,ID_CONNECTED_PONG,72,17926332,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   47,   43,ID_INTERNAL_PING,40,17931064,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   78,ID_CONNECTED_PONG,72,17931095,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   79,ID_INTERNAL_PING,40,17931336,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   48,   44,ID_CONNECTED_PONG,72,17931350,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   49,   45,Unknown,1088,17934572,17213632:2002,16777343:53304,65535,0,0,-1,
data in bytes:
		53 04 00 03 00 00 00 00 6a 00 61 00 6c 00 6c 00
		65 00 72 00 32 00 30 00 30 00 00 00 00 50 aa d4
		0a 44 53 82 02 00 d3 1b 00 40 aa d4 0a 00 00 00
		00 40 d6 1b 00 f3 2a b1 00 10 00 00 00 7f 00 00
		00 c0 d3 1b 00 c0 d3 1b 00 00 3b 01 00 00 3f 00
		00 00 36 01 00 00 00 00 00 00 00 00 00 00 00 0d
		00 00 00 0c 00 00 00 0d 00 00 00 02 00 00 00 10
		00 00 00 10 ac 51 01 c4 d8 4a 01 1f 00 00 00 01
		00 00 00 06 00 00 00 b2


Snd,Nrm,4294967295,   81,ID_INTERNAL_PING,32,17934723,17213632:2002,16777343:53304,65535,-1,0,2,
Rcv,Nrm,   50,   46,ID_INTERNAL_PING,40,17939575,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   83,ID_CONNECTED_PONG,72,17939604,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   84,ID_INTERNAL_PING,40,17939724,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   51,   47,ID_CONNECTED_PONG,72,17939740,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   52,   48,ID_INTERNAL_PING,40,17944584,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   86,ID_CONNECTED_PONG,72,17944613,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   87,ID_INTERNAL_PING,40,17944733,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   53,   49,ID_CONNECTED_PONG,72,17944749,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   54,   50,ID_INTERNAL_PING,40,17949599,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   89,ID_CONNECTED_PONG,72,17949629,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   90,ID_INTERNAL_PING,40,17949749,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   55,   51,ID_CONNECTED_PONG,72,17949767,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   56,   52,ID_INTERNAL_PING,40,17954605,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   92,ID_CONNECTED_PONG,72,17954636,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   93,ID_INTERNAL_PING,40,17954756,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   57,   53,ID_CONNECTED_PONG,72,17954780,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   58,   54,ID_INTERNAL_PING,40,17959617,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   95,ID_CONNECTED_PONG,72,17959647,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   96,ID_INTERNAL_PING,40,17959767,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   59,   55,ID_CONNECTED_PONG,72,17959782,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   60,   56,ID_INTERNAL_PING,40,17964630,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,   98,ID_CONNECTED_PONG,72,17964659,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,   99,ID_INTERNAL_PING,40,17964779,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   61,   57,ID_CONNECTED_PONG,72,17964798,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   62,   58,ID_INTERNAL_PING,40,17969631,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  101,ID_CONNECTED_PONG,72,17969661,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  102,ID_INTERNAL_PING,40,17969782,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   63,   59,ID_CONNECTED_PONG,72,17969801,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   64,   60,ID_INTERNAL_PING,40,17974637,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  104,ID_CONNECTED_PONG,72,17974640,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  105,ID_INTERNAL_PING,40,17974805,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   65,   61,ID_CONNECTED_PONG,72,17974818,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   66,   62,ID_INTERNAL_PING,40,17979642,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  107,ID_CONNECTED_PONG,72,17979671,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  108,ID_INTERNAL_PING,40,17979844,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   67,   63,ID_CONNECTED_PONG,72,17979867,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   68,   64,ID_INTERNAL_PING,40,17984649,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  110,ID_CONNECTED_PONG,72,17984679,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  111,ID_INTERNAL_PING,40,17984845,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   69,   65,ID_CONNECTED_PONG,72,17984869,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   70,   66,ID_INTERNAL_PING,40,17989681,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  113,ID_CONNECTED_PONG,72,17989681,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  114,ID_INTERNAL_PING,40,17989846,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   71,   67,ID_CONNECTED_PONG,72,17989868,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   72,   68,ID_INTERNAL_PING,40,17994702,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  116,ID_CONNECTED_PONG,72,17994702,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  117,ID_INTERNAL_PING,40,17994873,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   73,   69,ID_CONNECTED_PONG,72,17994902,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   74,   70,ID_INTERNAL_PING,40,17999697,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  119,ID_CONNECTED_PONG,72,17999732,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  120,ID_INTERNAL_PING,40,17999909,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   75,   71,ID_CONNECTED_PONG,72,17999931,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   76,   72,ID_INTERNAL_PING,40,18004716,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  122,ID_CONNECTED_PONG,72,18004746,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  123,ID_INTERNAL_PING,40,18004911,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   77,   73,ID_CONNECTED_PONG,72,18004927,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   78,   74,ID_INTERNAL_PING,40,18009718,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  125,ID_CONNECTED_PONG,72,18009748,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  126,ID_INTERNAL_PING,40,18009918,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   79,   75,ID_CONNECTED_PONG,72,18009940,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   80,   76,ID_INTERNAL_PING,40,18014733,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  128,ID_CONNECTED_PONG,72,18014763,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  129,ID_INTERNAL_PING,40,18014964,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   81,   77,ID_CONNECTED_PONG,72,18014982,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   82,   78,ID_INTERNAL_PING,40,18019738,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  131,ID_CONNECTED_PONG,72,18019768,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  132,ID_INTERNAL_PING,40,18019975,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   83,   79,ID_CONNECTED_PONG,72,18019997,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   84,   80,ID_INTERNAL_PING,40,18024745,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  134,ID_CONNECTED_PONG,72,18024745,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  135,ID_INTERNAL_PING,40,18024979,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   85,   81,ID_CONNECTED_PONG,72,18024997,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   86,   82,ID_INTERNAL_PING,40,18029752,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  137,ID_CONNECTED_PONG,72,18029782,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  138,ID_INTERNAL_PING,40,18029987,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   87,   83,ID_CONNECTED_PONG,72,18030008,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   88,   84,ID_INTERNAL_PING,40,18034765,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  140,ID_CONNECTED_PONG,72,18034796,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  141,ID_INTERNAL_PING,40,18035007,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   89,   85,ID_CONNECTED_PONG,72,18035018,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   90,   86,ID_INTERNAL_PING,40,18039797,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  143,ID_CONNECTED_PONG,72,18039816,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  144,ID_INTERNAL_PING,40,18040011,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   91,   87,ID_CONNECTED_PONG,72,18040032,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   92,   88,ID_INTERNAL_PING,40,18044798,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  146,ID_CONNECTED_PONG,72,18044830,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  147,ID_INTERNAL_PING,40,18045023,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   93,   89,ID_CONNECTED_PONG,72,18045034,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   94,   90,ID_INTERNAL_PING,40,18049807,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  149,ID_CONNECTED_PONG,72,18049809,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  150,ID_INTERNAL_PING,40,18050049,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   95,   91,ID_CONNECTED_PONG,72,18050063,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   96,   92,ID_INTERNAL_PING,40,18054806,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  152,ID_CONNECTED_PONG,72,18054836,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  153,ID_INTERNAL_PING,40,18055068,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   97,   93,ID_CONNECTED_PONG,72,18055085,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,   98,   94,ID_INTERNAL_PING,40,18059818,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  155,ID_CONNECTED_PONG,72,18059820,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  156,ID_INTERNAL_PING,40,18060086,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,   99,   95,ID_CONNECTED_PONG,72,18060105,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,  100,   96,ID_INTERNAL_PING,40,18064848,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  158,ID_CONNECTED_PONG,72,18064865,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  159,ID_INTERNAL_PING,40,18065133,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,  101,   97,ID_CONNECTED_PONG,72,18065150,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,  102,   98,ID_INTERNAL_PING,40,18069831,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  161,ID_CONNECTED_PONG,72,18069861,17213632:2002,16777343:53304,65535,-1,0,-1,
Snd,Nrm,4294967295,  162,ID_INTERNAL_PING,40,18070163,17213632:2002,16777343:53304,65535,-1,0,-1,
Rcv,Nrm,  103,   99,ID_CONNECTED_PONG,72,18070182,17213632:2002,16777343:53304,65535,0,0,-1,
Rcv,Nrm,  104,  100,ID_INTERNAL_PING,40,18074839,17213632:2002,16777343:53304,65535,0,0,-1,
Snd,Nrm,4294967295,  164,ID_CONNECTED_PONG,72,18074869,17213632:2002,16777343:53304,65535,-1,0,-1,
