S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix

Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,775420628,17213632:2003,16777343:50237,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,775420628,17213632:2003,16777343:50237,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,775420639,17213632:2003,16777343:50237,65535,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,775420671,17213632:2003,16777343:50237,65535,-1,0,-1,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,775420684,17213632:2003,16777343:50237,65535,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,775420684,17213632:2003,16777343:50237,65535,0,0,-1,
Rcv,Nrm,    3,    2,ID_INTERNAL_PING,40,775420706,17213632:2003,16777343:50237,65535,0,0,-1,
Rcv,Nrm,    4,    2,Unknown,472,775420706,17213632:2003,16777343:50237,65535,0,0,2,
Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,775420706,17213632:2003,16777343:50237,65535,-1,0,-1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,775420706,17213632:2003,16777343:50237,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,775420738,17213632:2003,16777343:50237,65535,-1,0,-1,
Snd,Nrm,4294967295,    4,ID_CONNECTED_PONG,72,775420738,17213632:2003,16777343:50237,65535,-1,0,-1,
Rcv,Nrm,    5,    3,ID_CONNECTED_PONG,72,775420751,17213632:2003,16777343:50237,65535,0,0,-1,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,775420751,17213632:2003,16777343:50237,65535,0,0,-1,
Snd,Nrm,4294967295,    6,Unknown,472,775420782,17213632:2003,16777343:50237,65535,-1,0,0,
Rcv,Nrm,    7,    4,Unknown,1384,775420795,17213632:2003,16777343:50237,65535,0,0,3,
Snd,Nrm,4294967295,    8,Unknown,304,775420825,17213632:2003,16777343:50237,65535,-1,0,1,
Rcv,Nrm,    8,    5,Unknown,128,775422964,17213632:2003,16777343:50237,65535,0,0,4,
Snd,Nrm,4294967295,   10,Unknown,11536,775422995,17213632:2003,16777343:50237,0,0,14,2,
Snd,Nrm,4294967295,   11,(SPLIT PACKET),11536,775422995,17213632:2003,16777343:50237,0,1,14,2,
Snd,Nrm,4294967295,   12,(SPLIT PACKET),11536,775422995,17213632:2003,16777343:50237,0,2,14,2,
Snd,Nrm,4294967295,   13,(SPLIT PACKET),11536,775422995,17213632:2003,16777343:50237,0,3,14,2,
Snd,Nrm,4294967295,   14,(SPLIT PACKET),11536,775423028,17213632:2003,16777343:50237,0,4,14,2,
Snd,Nrm,4294967295,   15,(SPLIT PACKET),11536,775423028,17213632:2003,16777343:50237,0,5,14,2,
Snd,Nrm,4294967295,   16,(SPLIT PACKET),11536,775423028,17213632:2003,16777343:50237,0,6,14,2,
Snd,Nrm,4294967295,   17,(SPLIT PACKET),11536,775423059,17213632:2003,16777343:50237,0,7,14,2,
Snd,Nrm,4294967295,   18,(SPLIT PACKET),11536,775423059,17213632:2003,16777343:50237,0,8,14,2,
Snd,Nrm,4294967295,   19,(SPLIT PACKET),11536,775423059,17213632:2003,16777343:50237,0,9,14,2,
Snd,Nrm,4294967295,   20,(SPLIT PACKET),11536,775423092,17213632:2003,16777343:50237,0,10,14,2,
Snd,Nrm,4294967295,   21,(SPLIT PACKET),11536,775423092,17213632:2003,16777343:50237,0,11,14,2,
Snd,Nrm,4294967295,   22,(SPLIT PACKET),11536,775423092,17213632:2003,16777343:50237,0,12,14,2,
Snd,Nrm,4294967295,   23,(SPLIT PACKET),5264,775423092,17213632:2003,16777343:50237,0,13,14,2,
Snd,Nrm,4294967295,   23,Unknown,72,775423092,17213632:2003,16777343:50237,65535,-1,0,3,
Snd,Nrm,4294967295,   23,ID_REPLICA_MANAGER_CONSTRUCTION,5248,775423092,17213632:2003,16777343:50237,65535,-1,0,4,
Snd,Nrm,4294967295,   23,Unknown,144,775423092,17213632:2003,16777343:50237,65535,-1,0,5,
Snd,Nrm,4294967295,   23,Unknown,184,775423092,17213632:2003,16777343:50237,65535,-1,0,6,
Snd,Nrm,4294967295,   23,Unknown,144,775423092,17213632:2003,16777343:50237,65535,-1,0,7,
Snd,Nrm,4294967295,   24,Unknown,312,775423123,17213632:2003,16777343:50237,65535,-1,0,8,
Rcv,Nrm,    9,    6,Unknown,216,775423225,17213632:2003,16777343:50237,65535,0,0,5,
Rcv,Nrm,   10,    6,Unknown,216,775423225,17213632:2003,16777343:50237,65535,0,0,6,
Rcv,Nrm,   11,    6,Unknown,216,775423225,17213632:2003,16777343:50237,65535,0,0,7,
Rcv,Nrm,   12,    7,Unknown,144,775423366,17213632:2003,16777343:50237,65535,0,0,8,
Rcv,Nrm,   13,    7,Unknown,144,775423366,17213632:2003,16777343:50237,65535,0,0,9,
Rcv,Nrm,   14,    7,Unknown,144,775423366,17213632:2003,16777343:50237,65535,0,0,10,
Rcv,Nrm,   15,    7,Unknown,144,775423366,17213632:2003,16777343:50237,65535,0,0,11,
Rcv,Nrm,   16,    7,Unknown,144,775423366,17213632:2003,16777343:50237,65535,0,0,12,
Rcv,Nrm,   17,    7,Unknown,144,775423366,17213632:2003,16777343:50237,65535,0,0,13,
Rcv,Nrm,   18,    7,Unknown,152,775423366,17213632:2003,16777343:50237,65535,0,0,14,
